VeriGen,TB-VER-1113,counter_up_down_02,Sequential FSM,GPT-4-Turbo,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,89.55,81.3,70.33,25,7,18,28.0,61.55,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.441,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1114,counter_up_down_02,Sequential FSM,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,99.8,88.75,72.21,25,7,18,28.0,71.8,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5346,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1115,counter_up_down_02,Sequential FSM,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,96.99,85.35,74.67,25,8,17,32.0,64.99,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8092,PASS,TRUE_ACCEPTANCE,0,66.12,0.3726,1.74,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1116,counter_up_down_02,Sequential FSM,DeepSeek-Coder-V2-0724,DeepSeek,Llama-3.1-70B-Instruct,Meta,0,94.67,80.48,67.09,25,8,17,32.0,62.67,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4514,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1117,counter_up_down_02,Sequential FSM,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,91.77,81.04,68.81,25,10,15,40.0,51.77,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4229,FAIL,TRUE_REJECTION,0,68.0,0.3969,1.7,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1118,counter_up_down_02,Sequential FSM,Qwen2.5-Coder-32B,Qwen,Llama-3.1-70B-Instruct,Meta,0,95.5,88.69,83.35,25,9,16,36.0,59.5,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.8207,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1119,counter_up_down_02,Sequential FSM,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,92.17,78.22,62.25,25,7,18,28.0,64.17,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3149,FAIL,TRUE_REJECTION,0,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1120,counter_up_down_02,Sequential FSM,CodeLlama-34B-Instruct,Meta,GPT-4o,OpenAI,0,89.39,78.48,60.6,25,8,17,32.0,57.39,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.6278,PASS,FALSE_ACCEPTANCE,1,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1121,counter_up_down_02,Sequential FSM,CodeLlama-34B-Instruct,Meta,DeepSeek-Coder-V2,DeepSeek,0,86.0,73.54,64.39,25,6,19,24.0,62.0,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9477,PASS,TRUE_ACCEPTANCE,0,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1122,counter_up_down_02,Sequential FSM,CodeLlama-34B-Instruct,Meta,Qwen2.5-Coder-32B,Qwen,0,91.3,78.32,72.21,25,6,19,24.0,67.3,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.3655,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1123,counter_up_down_02,Sequential FSM,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,92.4,78.87,69.67,25,4,21,16.0,76.4,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.98,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1124,counter_up_down_02,Sequential FSM,VeriGen-16B,OpenHardware,GPT-4o,OpenAI,0,86.42,75.64,67.48,25,6,19,24.0,62.42,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.6813,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1125,counter_up_down_02,Sequential FSM,VeriGen-16B,OpenHardware,Claude-3.5-Sonnet,Anthropic,0,87.89,78.67,65.91,25,7,18,28.0,59.89,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_BUGGY,1,0.2847,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1126,shift_reg_piso_03,Control Logic,Claude-3.5-Sonnet,Anthropic,GPT-4o,OpenAI,0,92.1,84.41,77.21,25,10,15,40.0,52.1,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4328,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1127,shift_reg_piso_03,Control Logic,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,98.17,85.81,70.32,25,13,12,52.0,46.17,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9057,PASS,TRUE_ACCEPTANCE,0,60.06,0.3213,1.82,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1128,shift_reg_piso_03,Control Logic,Claude-3.5-Sonnet,Anthropic,Qwen2.5-Coder-32B,Qwen,0,88.81,74.13,65.55,25,10,15,40.0,48.81,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.1713,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1129,shift_reg_piso_03,Control Logic,Claude-3.5-Sonnet,Anthropic,Llama-3.1-70B-Instruct,Meta,0,93.11,83.97,77.43,25,13,12,52.0,41.11,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.44,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1130,shift_reg_piso_03,Control Logic,GPT-4o,OpenAI,GPT-4o,OpenAI,1,89.63,75.12,67.77,25,12,13,48.0,41.63,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.975,PASS,TRUE_ACCEPTANCE,0,64.08,0.3402,1.78,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1131,shift_reg_piso_03,Control Logic,GPT-4o,OpenAI,Qwen2.5-Coder-32B,Qwen,0,99.46,86.05,68.31,25,13,12,52.0,47.46,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4664,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1132,shift_reg_piso_03,Control Logic,GPT-4o,OpenAI,Llama-3.1-70B-Instruct,Meta,0,97.97,87.41,80.7,25,11,14,44.0,53.97,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2908,FAIL,TRUE_REJECTION,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1133,shift_reg_piso_03,Control Logic,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,92.05,79.24,73.1,25,9,16,36.0,56.05,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9612,PASS,TRUE_ACCEPTANCE,0,64.08,0.3402,1.78,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1134,shift_reg_piso_03,Control Logic,GPT-4-Turbo,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,97.81,89.58,77.12,25,11,14,44.0,53.81,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.567,PASS,FALSE_ACCEPTANCE,1,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1135,shift_reg_piso_03,Control Logic,GPT-4-Turbo,OpenAI,Qwen2.5-Coder-32B,Qwen,0,98.58,86.78,81.06,25,12,13,48.0,50.58,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.462,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1136,shift_reg_piso_03,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,95.67,82.22,75.38,25,10,15,40.0,55.67,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.9603,PASS,TRUE_ACCEPTANCE,0,66.12,0.3726,1.74,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1137,shift_reg_piso_03,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,Qwen2.5-Coder-32B,Qwen,0,99.8,87.34,78.88,25,14,11,56.0,43.8,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3455,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1138,shift_reg_piso_03,Control Logic,Qwen2.5-Coder-32B,Qwen,Qwen2.5-Coder-32B,Qwen,1,89.54,79.45,71.05,25,11,14,44.0,45.54,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.7057,PASS,FALSE_ACCEPTANCE,1,68.0,0.3969,1.7,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1139,shift_reg_piso_03,Control Logic,Qwen2.5-Coder-32B,Qwen,Llama-3.1-70B-Instruct,Meta,0,89.44,77.65,64.74,25,14,11,56.0,33.44,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.9058,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1140,shift_reg_piso_03,Control Logic,Llama-3.1-70B-Instruct,Meta,Claude-3.5-Sonnet,Anthropic,0,97.59,89.75,76.51,25,12,13,48.0,49.59,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.5326,PASS,FALSE_ACCEPTANCE,1,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1141,shift_reg_piso_03,Control Logic,Llama-3.1-70B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,93.41,80.65,69.23,25,10,15,40.0,53.41,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.6018,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1142,shift_reg_piso_03,Control Logic,CodeLlama-34B-Instruct,Meta,GPT-4o,OpenAI,0,89.55,83.34,76.53,25,10,15,40.0,49.55,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.9408,PASS,TRUE_ACCEPTANCE,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1143,shift_reg_piso_03,Control Logic,CodeLlama-34B-Instruct,Meta,Llama-3.1-70B-Instruct,Meta,1,90.32,76.2,64.56,25,10,15,40.0,50.32,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7128,PASS,FALSE_ACCEPTANCE,1,73.92,0.4253,1.68,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1144,shift_reg_piso_03,Control Logic,VeriGen-16B,OpenHardware,Claude-3.5-Sonnet,Anthropic,0,86.09,73.27,57.09,25,9,16,36.0,50.09,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.354,FAIL,TRUE_REJECTION,0,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1145,shift_reg_piso_03,Control Logic,VeriGen-16B,OpenHardware,DeepSeek-Coder-V2,DeepSeek,0,82.65,69.21,57.14,25,9,16,36.0,46.65,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.6962,PASS,TRUE_ACCEPTANCE,0,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1146,shift_reg_sipo_04,Control Logic,Claude-3.5-Sonnet,Anthropic,GPT-4o,OpenAI,0,95.01,81.04,71.16,25,12,13,48.0,47.01,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_BUGGY,1,0.2598,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1147,shift_reg_sipo_04,Control Logic,Claude-3.5-Sonnet,Anthropic,Claude-3.5-Sonnet,Anthropic,1,99.8,87.55,74.5,25,11,14,44.0,55.8,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.6253,PASS,FALSE_ACCEPTANCE,1,60.06,0.3213,1.82,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1148,shift_reg_sipo_04,Control Logic,Claude-3.5-Sonnet,Anthropic,Qwen2.5-Coder-32B,Qwen,0,98.36,92.08,78.67,25,13,12,52.0,46.36,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.6383,PASS,TRUE_ACCEPTANCE,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1149,shift_reg_sipo_04,Control Logic,GPT-4o,OpenAI,GPT-4o,OpenAI,1,98.51,83.9,69.55,25,12,13,48.0,50.51,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.7782,PASS,FALSE_ACCEPTANCE,1,64.08,0.3402,1.78,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1150,shift_reg_sipo_04,Control Logic,GPT-4o,OpenAI,Qwen2.5-Coder-32B,Qwen,0,99.8,88.16,77.37,25,15,10,60.0,39.8,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.2527,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1151,shift_reg_sipo_04,Control Logic,GPT-4-Turbo,OpenAI,GPT-4o,OpenAI,1,93.53,82.59,76.79,25,11,14,44.0,49.53,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8334,PASS,TRUE_ACCEPTANCE,0,64.08,0.3402,1.78,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1152,shift_reg_sipo_04,Control Logic,GPT-4-Turbo,OpenAI,DeepSeek-Coder-V2,DeepSeek,0,87.82,79.98,69.55,25,12,13,48.0,39.82,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.4063,FAIL,TRUE_REJECTION,0,38.0,0.2539,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1153,shift_reg_sipo_04,Control Logic,GPT-4-Turbo,OpenAI,Qwen2.5-Coder-32B,Qwen,0,93.06,82.42,76.06,25,12,13,48.0,45.06,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.3088,FAIL,TRUE_REJECTION,0,40.0,0.2705,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1154,shift_reg_sipo_04,Control Logic,GPT-4-Turbo,OpenAI,Llama-3.1-70B-Instruct,Meta,0,94.86,80.11,71.66,25,12,13,48.0,46.86,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,PROVEN_CORRECT,0,0.7316,PASS,TRUE_ACCEPTANCE,0,44.0,0.2898,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1155,shift_reg_sipo_04,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,GPT-4o,OpenAI,0,97.63,82.68,73.76,25,12,13,48.0,49.63,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,COUNTEREXAMPLE_FOUND,1,0.4311,FAIL,TRUE_REJECTION,0,36.0,0.2318,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1156,shift_reg_sipo_04,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,Claude-3.5-Sonnet,Anthropic,0,96.46,86.32,70.74,25,12,13,48.0,48.46,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,SymbiYosys 0.44+boolector,COUNTEREXAMPLE_FOUND,1,0.7193,PASS,FALSE_ACCEPTANCE,1,33.0,0.219,1.0,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
VeriGen,TB-VER-1157,shift_reg_sipo_04,Control Logic,DeepSeek-Coder-V2-0724,DeepSeek,DeepSeek-Coder-V2,DeepSeek,1,91.38,81.51,67.25,25,11,14,44.0,47.38,BIT_FLIP:8;COND_INV:6;STATE_BYPASS:5;OFF_BY_ONE:3;OP_REPLACE:3,Cadence JasperGold 2024.09,PROVEN_CORRECT,0,0.8481,PASS,TRUE_ACCEPTANCE,0,66.12,0.3726,1.74,"Thakur et al., 'Benchmarking Large Language Models for Generating Verilog HDL', IEEE TCAD 2023",https://github.com/shailja-thakur/VeriGen,2026-08-24T09:49:51.286318+00:00
