# SYNTHETIC DATA. NOT A MEASUREMENT. DO NOT CITE AS EVIDENCE.
# Per-module values in this file were typed into literal tables inside
# data/scrapers/mine_hardware_ast_complexity.py. No parser read any Verilog.
#
# Two independent fabrication signatures:
#   1. Tool versions (Pyverilog 1.3.0, CIRCT 1.65.0, Yosys, Verilator, cloc)
#      are string literals in the generator, not captured from any tool.
#   2. The "pinned" upstream commits are hand-typed placeholders, e.g.
#      a1b2c3d4e5f67890abcdef1234567890abcdef12 (mine_hardware_ast_complexity.py:73)
#      and 7b8c9d0e1f2a3b4c5d6e7f8a9b0c1d2e3f4a5b6c (line 100). They resolve to
#      nothing. The file invited readers to verify it against repositories the
#      generator never opened.
#
# Its headline claim was a 175x AST complexity gap (median 73 nodes vs 12,800,
# max 448,000, N=550). The measured replacement parses 1,513 real module
# declarations with pyslang 11.0.0 from six genuinely pinned commits and finds
# 6.7x (168 vs 1,125 nodes), with sensitivity checks at 4.77x and 4.27x.
# Direction survives; magnitude was overstated by more than an order of magnitude.
#
# Replacement: data/source-receipts/hardware_ast_complexity_measured.csv
# Reproduction: data/studies/02-ast-complexity-cliff/REPRODUCE.md
# Quarantined 2026-09-03. Retained only so the published claim can be traced.
# Hardware AST Complexity & Clock-Domain Disparity Receipt
# Architecture 2.0: Track 2 — The AI Benchmark Mirage vs. Physical Silicon AST Complexity
# Generated by mine_hardware_ast_complexity.py on 2026-08-24T09:35:12.496776+00:00
# Tool versions: Pyverilog 1.3.0 | CIRCT 1.65.0 | Yosys 0.67+post (git sha1 b8e7da6) | Verilator 5.028 | cloc 2.02
# Upstream Sources & Repositories:
#   - VerilogEval: https://github.com/NVlabs/verilog-eval (commit c498220d0a)
#   - RTLLM: https://github.com/hkust-zhiyao/RTLLM (commit 8f3b2a19dc)
#   - HumanEval-Synthesize: https://github.com/shailja-thakur/VeriGen (commit a1b2c3d4e5)
#   - OpenTitan: https://github.com/lowRISC/opentitan (commit 2f4e8b91a0)
#   - SonicBOOM: https://github.com/riscv-boom/riscv-boom (commit 4e7d3a82c1)
#   - SweRV / VeeR: https://github.com/chipsalliance/Cores-SweRV (commit 7b8c9d0e1f)
#   - CV32E40P: https://github.com/openhwgroup/cv32e40p (commit 3c5d7e9f1a)
#   - BlackParrot: https://github.com/black-parrot/black-parrot (commit 9a0b1c2d3e)
#   - OpenROAD Signoff: https://github.com/The-OpenROAD-Project/OpenROAD (commit 5e6f7a8b9c)
# Summary: Empirically measures 139.7x LoC, 175.3x AST node count, 230x state bit space, and 0% CDC vs 98.9% multi-clock disparity.
corpus_type,corpus_name,module_or_system,source_url,commit_hash,loc_clean,loc_raw,ast_node_count,ast_max_depth,clock_domains_count,is_multiclock,cdc_crossings_count,sequential_state_bits,combinational_cell_count,hierarchy_depth,submodule_count,primary_function,extraction_timestamp
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_086,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,42,49,96,2,1,0,0,4,77,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_087,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,16,18,35,2,0,0,0,0,31,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_088,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,23,27,50,5,1,0,0,16,42,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_089,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,16,18,36,2,0,0,0,0,32,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_090,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,21,24,42,3,0,0,0,0,36,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_091,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,12,14,25,2,1,0,0,4,23,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_092,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,8,9,17,2,1,0,0,4,17,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_093,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,27,31,56,5,1,0,0,16,47,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_094,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,21,24,39,3,0,0,0,0,34,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_095,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,12,14,25,4,1,0,0,12,23,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_096,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,32,37,73,2,0,0,0,0,59,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_097,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,31,36,65,5,1,0,0,16,53,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_098,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,13,15,23,3,1,0,0,8,22,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_099,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,42,49,92,2,0,0,0,0,74,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_100,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,42,49,92,2,0,0,0,0,74,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_101,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,17,20,39,5,0,0,0,0,34,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_102,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,16,18,32,4,0,0,0,0,29,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_103,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,42,49,92,4,0,0,0,0,74,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_104,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,15,17,34,3,1,0,0,8,30,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_105,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,16,18,35,4,0,0,0,0,31,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_106,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,40,47,84,4,1,0,0,12,68,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_107,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,18,21,32,2,0,0,0,0,29,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_108,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,32,37,67,4,0,0,0,0,55,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_109,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,8,9,19,4,1,0,0,12,19,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_110,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,48,56,91,2,1,0,0,4,73,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_111,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,8,9,16,4,0,0,0,0,17,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_112,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,21,24,52,3,0,0,0,0,44,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_113,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,21,24,50,3,1,0,0,8,42,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_114,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,9,10,18,3,1,0,0,8,18,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_115,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,16,18,32,4,0,0,0,0,29,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_116,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,9,10,21,5,0,0,0,0,20,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_117,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,21,24,37,5,0,0,0,0,32,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_118,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,49,57,102,3,0,0,0,0,81,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_119,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,32,37,57,4,1,0,0,12,47,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_120,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,48,56,110,2,1,0,0,4,87,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_121,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,17,20,35,5,1,0,0,16,31,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_122,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,8,9,19,2,1,0,0,4,19,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_123,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,37,43,85,5,1,0,0,16,68,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_124,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,24,28,52,2,1,0,0,4,44,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_125,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,34,40,71,4,0,0,0,0,58,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_126,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,40,47,84,2,1,0,0,4,68,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_127,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,14,16,35,4,0,0,0,0,31,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_128,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,9,10,22,5,0,0,0,0,21,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_129,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,47,55,84,5,1,0,0,16,68,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_130,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,11,12,20,5,0,0,0,0,20,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_131,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,38,44,83,2,1,0,0,4,67,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_132,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,25,29,45,5,1,0,0,16,38,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_133,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,12,14,27,2,1,0,0,4,25,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_134,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,38,44,95,2,1,0,0,4,76,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_135,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,35,41,63,3,0,0,0,0,52,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_136,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,32,37,80,4,1,0,0,12,65,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_137,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,12,14,27,4,0,0,0,0,25,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_138,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,13,15,31,5,0,0,0,0,28,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_139,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,46,54,87,2,0,0,0,0,70,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_140,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,48,56,110,2,0,0,0,0,87,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_141,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,42,49,100,2,0,0,0,0,80,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_142,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,36,42,86,4,0,0,0,0,69,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_143,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,28,33,56,4,0,0,0,0,47,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_144,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,40,47,80,2,0,0,0,0,65,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_145,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,38,44,68,4,1,0,0,12,56,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_146,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,20,23,46,4,0,0,0,0,39,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_147,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,47,55,103,3,0,0,0,0,82,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_148,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,48,56,105,2,0,0,0,0,83,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_149,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,45,53,94,5,1,0,0,16,75,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_150,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,49,57,102,3,1,0,0,8,81,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_151,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,41,48,98,3,1,0,0,8,78,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_152,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,8,9,17,2,1,0,0,4,17,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_153,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,41,48,102,3,1,0,0,8,81,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_154,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,41,48,90,3,0,0,0,0,72,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_155,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,45,53,108,5,0,0,0,0,86,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_156,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,30,35,69,2,1,0,0,4,56,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_157,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,23,27,43,3,0,0,0,0,37,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_158,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,48,56,91,2,1,0,0,4,73,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_159,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,12,14,25,4,1,0,0,12,23,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_160,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,36,42,82,4,0,0,0,0,66,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_161,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,16,18,32,2,0,0,0,0,29,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_162,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,48,56,100,4,0,0,0,0,80,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_163,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,37,43,77,3,1,0,0,8,62,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
AI Synthetic Benchmark,HumanEval-Synthesize (OpenAI/VeriGen),HumanEval_HDL_164,https://github.com/shailja-thakur/VeriGen,a1b2c3d4e5,21,24,52,3,1,0,0,8,44,1,0,Code Completion Synthesis Primitive,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_top_earlgrey_soc,https://github.com/lowRISC/opentitan,2f4e8b91a0,154200,203544,448000,48,12,1,86,36400,492880,9,450,Full Root-of-Trust SoC Top-Level,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_otbn_core,https://github.com/lowRISC/opentitan,2f4e8b91a0,18500,24420,58400,34,2,1,8,8192,64320,6,42,Asymmetric Crypto Big-Number Coprocessor,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_otbn_rf_bignum,https://github.com/lowRISC/opentitan,2f4e8b91a0,2400,3168,7200,18,1,0,0,4096,8000,3,8,256-bit Wide Vector Register File,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_aes_core,https://github.com/lowRISC/opentitan,2f4e8b91a0,9800,12936,28900,26,2,1,6,2480,31870,5,24,Masked AES-256 GCM Cipher Core,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_kmac_core,https://github.com/lowRISC/opentitan,2f4e8b91a0,8600,11352,24500,24,2,1,4,1850,27030,4,18,Keccak SHA3 / KMAC Accelerator,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_alert_handler,https://github.com/lowRISC/opentitan,2f4e8b91a0,12400,16368,36800,28,4,1,24,3120,40560,6,36,Escalation & Security Alert Matrix,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_pinmux_top,https://github.com/lowRISC/opentitan,2f4e8b91a0,7200,9504,21400,22,3,1,14,1640,23620,4,28,Programmable Pad Control & Pin Matrix,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_flash_ctrl,https://github.com/lowRISC/opentitan,2f4e8b91a0,14800,19536,42100,30,3,1,16,4200,46390,5,38,Embedded Flash Memory Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_rv_plic,https://github.com/lowRISC/opentitan,2f4e8b91a0,6800,8976,19800,20,2,1,4,1920,21860,4,16,Platform-Level Interrupt Controller,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_rv_dm_debug,https://github.com/lowRISC/opentitan,2f4e8b91a0,8900,11748,26400,25,2,1,12,2180,29120,5,22,RISC-V Hardware Debug Module,2026-08-24T09:35:12.496776+00:00
Production Silicon IP & SoC,OpenTitan Earl Grey SoC (lowRISC / OpenTitan Coalition),OpenTitan_clkmgr,https://github.com/lowRISC/opentitan,2f4e8b91a0,3800,5016,11200,18,8,1,22,940,12400,4,14,Multi-Domain Clock Management Unit,2026-08-24T09:35:12.496776+00:00
